Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-01-18,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-19,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-20,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-21,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-22,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-23,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-24,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-25,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-26,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-27,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-28,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-29,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-30,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-31,Libya,,5,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-01,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-02,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-03,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-04,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-05,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-06,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-07,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-08,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-09,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-10,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-11,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-12,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-13,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-14,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-15,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-16,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-17,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-18,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-19,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-20,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-21,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-22,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-23,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-24,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-25,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-26,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-27,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-28,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-29,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-30,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-31,Libya,,6,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-01,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-02,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-03,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-04,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-05,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-06,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-07,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-08,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-09,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-10,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-11,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-12,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-13,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-14,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-15,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-16,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-17,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-18,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-19,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-20,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-21,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-22,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-23,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-24,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-25,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-26,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-27,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-28,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-29,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-30,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-31,Libya,,7,0,3,2,4,0,3,2,4,0,0,0,4
2021-01-01,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-02,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-03,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-04,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-05,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-06,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-07,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-08,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-09,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-10,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-11,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-12,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-13,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-14,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-15,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-16,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-17,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-18,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-19,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-20,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-21,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-22,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-23,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-24,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-25,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-26,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-27,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-28,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-29,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-30,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-31,Libya,,8,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-01,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-02,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-03,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-04,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-05,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-06,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-07,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-08,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-09,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-10,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-11,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-12,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-13,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-14,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-15,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-16,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-17,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-18,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-19,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-20,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-21,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-22,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-23,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-24,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-25,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-26,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-27,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-28,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-29,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-30,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-31,Libya,,9,3,3,2,4,0,3,2,4,0,0,0,4
2021-01-01,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Lithuania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Lithuania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Lithuania,,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Lithuania,,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Lithuania,,4,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-02,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-03,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-04,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-05,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-06,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-07,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-08,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-09,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-10,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-11,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-12,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-13,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-14,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-15,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-16,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-17,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-18,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-19,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-20,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-21,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-22,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-23,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-24,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-25,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-26,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-27,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-28,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-29,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-30,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-31,Lithuania,,5,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-01,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-02,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-03,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-04,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-05,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-06,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-07,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-08,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-09,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-10,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-11,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-12,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-13,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-14,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-15,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-16,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-17,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-18,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-19,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-20,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-21,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-22,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-23,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-24,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-25,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-26,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-27,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
2021-01-28,Lithuania,,6,0,3,2,4,0,3,2,0,0,0,0,0
